gender,race,age,income,credit_score,loan_amount,employment_years,debt_to_income_ratio,education,property_value,down_payment_pct,loan_to_value,approved,age_group
Male,White,24,89176.73777385743,687,56745.85451342997,0.11200843666168037,7.931439978076181,Bachelor,95988.30056403765,11.572937640536185,59.11746971243911,0,18-25
Male,Hispanic,57,61375.64914325682,787,113464.96367057967,0.5970236584237151,7.550485188777458,Graduate,171385.8865299551,1.3974378091892266,66.20438005013212,0,56+
Male,White,31,36269.86659281981,518,68525.86130650075,6.368163055065953,17.175898531949706,Graduate,99457.99335466436,17.127214473545248,68.8993000915869,1,26-35
Male,Black,46,26020.386687671595,718,94382.74264511232,4.501853044463828,41.515395963805645,High School,179556.49648537545,4.367626329513693,52.56437082063451,1,46-55
Male,White,56,26587.335998127266,740,78213.44927077364,6.280676487904219,14.690555725884147,Bachelor,136544.32916136712,19.018371255372895,57.2806280210594,0,56+
Female,White,33,39617.5675824287,768,49523.34651113811,1.3074988979126454,9.841722743025603,Bachelor,87786.34457981709,3.2428229884457243,56.413496595829315,1,26-35
Male,White,46,20000.0,480,32824.09405934643,8.142308189848976,6.5458338996059835,Some College,55633.047379305026,22.364620747372,59.00107149542322,0,46-55
Male,White,27,27488.255613611804,680,70180.84719918642,3.2683926840880084,9.282581920185951,Some College,88440.81163960519,8.740463934230728,79.35346351769383,1,26-35
Female,White,69,30562.970198356565,850,62965.080353950965,4.711915662721081,11.706714396230398,Some College,78543.27021433563,4.3526295255077745,80.16610485166512,0,56+
Female,Black,51,20000.0,638,103683.03692672534,0.483399381657027,9.618054072382678,Some College,160017.8894247794,10.389484673189967,64.79465345995847,0,46-55
Male,White,37,20000.0,708,54691.30173733857,1.147264463067968,26.33638499280363,Bachelor,106341.76521914129,11.55375178084758,51.429747874350916,1,36-45
Male,Asian,30,50433.223493726364,743,50090.92199402863,7.4219153828352145,13.23204065967844,Some College,81135.59555263033,15.92479783278929,61.73729502180838,0,26-35
Male,White,38,36592.898552849256,526,52171.95504032184,1.2674238880009154,12.569444948886845,Some College,99163.6319984858,6.485330835685571,52.6119848465398,0,36-45
Female,White,35,28367.24935666116,850,34501.70489334033,0.4854729058776494,16.82361916718614,High School,44066.95319794969,7.980114413588164,78.29382879809715,1,26-35
Male,White,63,20000.0,709,142649.51645307176,4.5466163338052485,1.8918145243377082,Bachelor,253831.8134438554,11.786448610886584,56.19843884723462,0,56+
Female,Asian,25,128217.05647828813,712,118631.49096476955,3.9696632902130107,31.174260177495487,High School,165641.625577003,11.812351725991654,71.61937136968055,1,18-25
Female,White,41,20000.0,450,28916.918054343456,4.6811144323301495,26.19546395944069,High School,46833.75164347159,17.758597290589787,61.74375752443984,0,36-45
Male,White,39,44412.411418473625,745,96990.5553465382,4.815673595141726,2.2878430147498374,Bachelor,139117.1282449212,18.37395744385053,69.71862959662487,0,36-45
Male,Hispanic,38,24580.40179831062,710,19791.284868748495,3.4677097510011725,16.796870691650298,Bachelor,35027.93580194926,25.059888401962084,56.50143068849388,0,36-45
Male,White,38,37384.94768633324,844,108139.08913311311,3.4038595609185758,19.361986376269318,High School,164448.3285677687,7.729386572368476,65.75870370646503,1,36-45
Male,Hispanic,38,52369.92701086976,612,39426.35299081686,12.896014028546345,16.70495050237191,Graduate,61888.918090198364,12.12343725124708,63.70502863429599,0,36-45
Male,White,50,20000.0,531,74305.50612386192,3.8165793389483578,11.908151207708158,Bachelor,103751.01705215535,5.875106149525462,71.61906286326692,0,46-55
Female,Black,47,36123.79269603157,568,18812.826677830908,4.8025220773031245,2.56526772802574,Bachelor,26811.408700633467,8.330941433647805,70.1672444289972,1,46-55
Female,Asian,45,94144.19913574285,589,29166.540588645148,1.5528391036069022,10.31702657930223,Bachelor,39187.59672057334,20.66640461689511,74.427990051589,0,36-45
Male,Black,18,148627.95481334918,515,79318.11202529533,10.243328112892748,13.835054702835167,Some College,130322.73860603075,11.527987354817247,60.86283397180302,1,18-25
Female,White,43,32728.0838422612,804,39318.68341972935,0.12334953911884461,9.295647118196488,Some College,51743.29163249509,15.8396425452601,75.98798255624887,0,36-45
Male,White,20,37546.85751872697,809,36171.336608576144,4.073487593838406,10.499007225938662,Graduate,51166.601487171574,18.3598657334458,70.69325606400686,1,18-25
Male,Asian,47,213004.04239275685,626,138346.54589411247,2.4213265884958215,11.288232301105651,High School,224725.85198963463,9.433971550692899,61.562363506132634,0,46-55
Male,White,57,90033.70914826514,602,225612.7982353801,4.6304958329263055,25.5668358260385,Bachelor,320339.7246245032,10.019432381468073,70.42922900050552,1,56+
Female,White,28,22162.841176879698,432,105051.74970830938,2.2327798326843133,11.235393036257923,Some College,175520.43481623995,19.403162759246268,59.8515778623114,0,26-35
Female,Black,36,22132.74000183528,733,31097.156308437152,6.323710619719628,5.149145843926757,Some College,37668.955778596515,8.438796452266658,82.55380502505605,0,36-45
Female,White,32,78060.5096316116,848,172492.9421752833,0.10270485819095093,24.860110838333885,Some College,341290.78024425555,12.92589799616314,50.541342503255805,1,26-35
Male,White,54,20000.0,573,23462.07681812292,2.603449234606285,9.042786462576451,Bachelor,41856.135881564776,5.153587992692425,56.054091769270606,1,46-55
Male,White,41,86697.59309423242,635,49876.49494386583,8.897087717716438,31.90743503223687,Bachelor,79954.77970672265,11.96842250287694,62.380879700769384,1,36-45
Male,White,60,47450.3875239641,702,61874.700545613254,1.4397486598765499,29.342790287388233,High School,119830.89708984499,5.493717987466492,51.635014047522134,0,56+
Male,White,44,54949.87094402601,850,189932.24956265895,0.2709657818949874,21.789245011116048,Bachelor,360076.00215293263,9.364696944973849,52.74782224503546,1,36-45
Female,Black,42,29572.878613110282,673,103527.80288593272,3.4310969119799903,13.680022730739957,Some College,154592.2141692064,7.711257780257362,66.96831625208372,0,36-45
Female,White,40,21941.61095479355,673,45330.95371630653,18.76089862338325,18.10393939543386,Bachelor,58608.541586666586,15.951168520221996,77.34530238953992,1,36-45
Female,Hispanic,49,116960.81751946153,671,33962.97492804484,0.3315461010220904,10.796498612381063,Some College,47608.81984016877,5.488806527678913,71.33756947150664,1,46-55
Male,Hispanic,19,29810.327580464782,478,109241.42195294113,0.3631571978606599,21.653056490212105,Some College,149327.7163775955,10.740605096255091,73.15548955205965,0,18-25
Male,Black,41,26140.78294557408,476,43476.88191894006,4.520780339926745,8.23735916510098,Some College,78260.38514872016,12.0095273894626,55.55413743022074,0,36-45
Male,White,39,34060.3879960008,553,68189.37587371652,1.438861801825587,18.477031130464223,Some College,111727.46823299723,16.008815862010746,61.03188137362419,1,36-45
Male,Black,48,42379.40135926862,771,26321.30868939332,2.6401237016133496,31.670032791217555,Graduate,49486.12778343489,4.725659565190068,53.18926711053796,0,46-55
Male,White,37,20000.0,609,84250.91537447536,8.874722768192392,19.18021549031506,Some College,134107.28763830985,11.66176342534424,62.823517541941364,0,36-45
Female,White,27,23111.897440459456,586,80275.28646110793,1.10852720559354,17.06352143504009,High School,145764.83198593784,3.9022780737083878,55.071779226454446,0,26-35
Female,Black,40,22149.591677415097,584,28425.10359187103,6.352342855546387,16.34018668726201,Bachelor,41464.78644030992,21.926787778862586,68.55239356602019,0,36-45
Male,White,27,71412.217253675,633,111187.56930483511,3.5107934452261986,9.338891914531528,Bachelor,186986.4304797699,6.419758478104926,59.46290809421303,0,26-35
Male,Asian,18,20000.0,850,83520.50795591969,11.767165717548478,16.395071950955657,Graduate,142947.03199919374,6.815869477050585,58.42759152662279,1,18-25
Male,White,48,20000.0,631,93340.98307738818,18.052560029486905,12.283728163072553,High School,168707.2625025243,15.950690424357898,55.327187278610225,1,46-55
Male,Black,46,20000.0,555,47705.06159501718,3.3175611842744877,4.639176402593839,Some College,87757.78862321607,2.869280186542779,54.35991761350849,1,46-55
Female,White,45,20000.0,653,66660.89957677945,4.393133301124362,20.284711396351472,High School,94738.63272074285,17.66055324274542,70.36295296056576,1,36-45
Male,Asian,55,107929.18129567553,850,62194.84026323983,6.849006428387604,32.72787454148789,Some College,93792.70503296169,13.559853904305799,66.3109569570284,0,46-55
Male,White,32,36789.40884420854,589,54780.94848723015,1.918572939116225,19.959624945901446,Bachelor,74814.78357828305,18.56132087135038,73.22209043070967,1,26-35
Male,White,22,54230.52763935273,508,66323.65944558855,1.285701941892128,6.918363927331297,Graduate,119267.68102413848,11.092874335263406,55.60907940531297,1,18-25
Female,White,39,55781.088864986785,589,127244.50926379279,16.717261795646078,6.397282588041079,Bachelor,180252.35915846753,22.196956440254127,70.59242378732293,0,36-45
Male,White,35,37985.01940185162,665,114115.95770096201,2.8335894142347806,30.070285816950516,Some College,172636.37379383948,10.77164527156379,66.10192000281359,0,26-35
Male,White,29,34206.63679916661,732,29462.795989843336,0.00796046611931062,33.39426321104051,Bachelor,54282.879367054746,14.145881777644222,54.27640599279786,1,26-35
Male,White,39,83752.4869234263,770,108146.39420532522,9.09210777944583,20.4321555993235,Bachelor,159174.4172872691,4.070086359136053,67.94207011931361,1,36-45
Female,White,32,40814.66497408644,524,122355.50034072119,4.577257436830399,12.232794831569183,Bachelor,175359.93335102266,19.369295455110564,69.77392041761267,1,26-35
Female,White,18,111221.38833113077,535,54682.19299361486,0.9229720652015361,1.7229759760625887,Graduate,94105.05462873167,15.487954243891194,58.107604537662716,0,18-25
Male,White,34,59674.73176296154,611,81232.30259719561,0.15301615720139025,8.64902807688082,High School,160864.23692879014,14.44502327381613,50.49742823394286,1,26-35
Female,Hispanic,26,22153.770378043882,732,80531.28330346661,1.7229021137916587,19.017746091527563,Some College,100672.09084286563,18.068872065076185,79.99365328486535,0,26-35
Female,Black,42,24398.886644196908,498,35954.87755397553,13.147611348793136,4.470162243139294,Bachelor,67157.62496090501,18.326461270475153,53.53804214325063,1,36-45
Female,Black,32,20292.936622210997,577,47611.3390640989,13.552102793578186,10.578938460212136,Bachelor,61765.42207354365,21.369311011072227,77.08413132417103,0,26-35
Female,Black,53,96185.93475156077,578,93947.00665688224,1.8625953396314956,8.95475854135207,Bachelor,138658.12456266416,0.9784472128236748,67.75441897342589,0,46-55
Female,White,59,26264.125501829192,763,44467.17955285254,9.037340820878413,14.184672744174174,High School,68184.83237004848,14.740043021746768,65.2156469513968,0,56+
Male,White,48,20000.0,713,107505.76312278576,2.9155957827461787,17.59377689860177,High School,190821.81446300438,4.263859544951503,56.3382983362358,1,46-55
Female,White,21,46902.3205975156,758,131004.04302716863,5.311566927167792,8.259715466514457,Graduate,254311.95809071232,11.562562992492184,51.51312742456251,1,18-25
Male,Hispanic,58,33599.494960539254,810,118919.62279542565,2.0356615546269414,13.888047170035044,Some College,152408.43128873283,10.331900198935843,78.02693183695085,0,56+
Female,Other,58,45965.8868463383,613,196394.91075257646,3.6280687729674583,3.4094891654804838,High School,352695.164488314,7.0413434599696005,55.68403837844045,0,56+
Male,White,40,164695.09315765218,507,56701.76571706087,1.7391384581063287,15.827402439578172,High School,82661.75717943237,6.154423410340686,68.59491940629738,0,36-45
Female,White,55,75392.01486518412,508,66590.7291163317,0.31530799419002087,18.031597965677374,Graduate,127956.00358052678,12.267823526815258,52.04189506780277,1,46-55
Female,White,33,37108.763863735556,429,72576.59955355387,0.7505005584470652,23.98337578521966,Some College,103245.54406871005,3.6527064223873515,70.29513981276911,0,26-35
Male,White,18,20000.0,594,57743.22150774155,1.7172037634559825,5.246541964484983,Bachelor,101344.52521264777,7.767827526334335,56.977149369027,1,18-25
Female,White,30,24343.7397800074,603,82893.12317793007,18.701660432529234,7.273239105972948,Bachelor,110397.44609648157,8.29074303153973,75.08608768493235,1,26-35
Male,White,60,64140.86004549872,744,21445.660208251382,16.858991540978735,25.12216311243848,Bachelor,42169.83828715814,17.25589634546504,50.85544806270259,1,56+
Female,Asian,22,20000.0,652,67706.89047176593,8.791527020349065,5.40080030767978,Some College,81482.49858177717,7.065732334820279,83.09378289843946,0,18-25
Male,White,39,201345.222179183,591,26200.61099953645,1.3231234185807381,24.167423388111985,Some College,36321.42446187559,21.708721270683654,72.13541700997341,1,36-45
Male,Asian,40,36736.76303041132,636,33604.86185118373,2.9134178044492884,8.871397282852769,Bachelor,58497.84113211589,7.786897245481405,57.44632827609484,0,36-45
Female,Hispanic,33,37762.76014194986,525,92942.27556886361,2.8971539100698895,10.475204109867692,Bachelor,174993.51802588554,11.178431665910324,53.11183900829705,0,26-35
Male,Hispanic,34,21304.718343361892,773,53131.76593695733,2.446733488492672,9.886251024303991,High School,105989.68264623547,14.186276235596655,50.129186738200374,0,26-35
Female,Black,40,54035.15895409137,555,90995.80493577362,0.22959305685310094,23.54207905852249,High School,121807.75882052715,8.431558631961984,74.70444068332938,0,36-45
Male,Black,33,20000.0,513,52445.72151409361,3.823509950307187,14.479653842049625,High School,75821.57004182703,5.558229081585391,69.16992286649023,0,26-35
Male,Black,22,205235.64202634155,748,116290.16740511144,0.3779946036915865,23.201965075619125,Some College,222519.09754812668,10.733810622739142,52.26075814906631,1,18-25
Male,Black,42,104180.58262019762,718,51872.88972093694,8.095388145792242,17.805229761266773,Bachelor,63596.159305662324,6.43793716611524,81.56607299447154,1,36-45
Male,White,52,79812.63914385636,443,18528.19502470529,5.877042431043912,3.7222180225496575,Some College,33103.53782128764,5.3362353734560815,55.97043773608543,0,46-55
Male,Other,50,20000.0,752,68544.30127891454,2.175012929206694,8.935243264372271,Bachelor,105451.40030929435,16.317027252514414,65.00084501284061,0,46-55
Male,Black,30,42801.59367895214,561,16296.148859291992,5.2083682428931075,12.629436463280697,Some College,28535.44342227273,11.419661594356183,57.10844796815873,0,26-35
Male,Hispanic,24,95537.02220478804,605,25043.44657416987,1.326583636130997,6.754671947831624,Some College,40568.38241546372,20.807674607953434,61.73143981364141,0,18-25
Male,Hispanic,36,58365.73805340404,672,35250.397423446,1.5411253104477751,18.661687961025763,Some College,59985.23150020851,11.558647121822855,58.765126918487375,0,36-45
Female,White,58,20000.0,720,32707.978349143457,1.8853615064296791,14.094760836303557,Some College,56693.75177951061,10.345341249450323,57.69238641384865,1,56+
Female,White,47,21588.69324530062,703,43172.95417240054,7.9730322205580855,9.144081885453312,Bachelor,73609.7468038615,2.0930633580164706,58.65113799051367,1,46-55
Male,White,48,25297.252945601093,644,32040.605712282682,1.1829891962718593,10.137374601830725,High School,55483.12713264541,17.113270563245226,57.74837751246808,0,46-55
Female,White,50,22409.71238325861,599,25756.14199812654,4.136607927774963,21.247744460009457,Bachelor,42618.13044359616,12.29984335135422,60.434706379750835,0,46-55
Male,Hispanic,45,123379.8477250675,699,151010.01632941142,1.1186380743649214,23.111533122230572,Some College,267456.299374207,6.849235262874518,56.46156649992689,1,36-45
Female,White,41,20000.0,635,39859.38928562589,1.6776254020134744,15.253828342615378,High School,72576.72451371832,7.319916358753153,54.92034747047828,1,36-45
Female,White,47,61373.61580254063,850,15701.937762943815,1.3425439215338004,28.679893665133456,High School,28740.01564123688,13.237878994936528,54.63440924650816,1,46-55
Female,White,33,20000.0,720,48216.13409040444,5.178253237731028,8.031350560053214,High School,90781.84252393726,18.389226506333515,53.11209020426178,1,26-35
Male,White,23,20000.0,539,30490.223346201597,3.740434992526509,30.98388229378022,Bachelor,44306.01239016862,6.712982921971697,68.81734938747793,0,18-25
Female,Black,48,20000.0,592,35207.676620701306,6.388081399666401,12.882216064725602,Some College,63254.7717732247,10.843407429077821,55.660111693904604,0,46-55
Male,Hispanic,54,23406.20541987322,655,91693.3823017885,1.2419442284395663,13.620950539488957,Bachelor,179474.11931475028,18.335032050151064,51.090030502382625,0,46-55
Female,White,26,121611.31816910581,805,45757.24545332566,0.04595320287106402,22.881128896431274,Some College,68360.15621126893,4.392124087684463,66.93554840909323,1,26-35
Male,White,49,44885.02027819629,819,29984.685269096506,5.705139748413929,2.6143740384407295,High School,54635.48160893334,8.594629898066039,54.88134154965291,0,46-55
Female,White,60,20000.0,602,78256.88611298107,0.6100131446932776,17.91844115364359,Bachelor,112155.43886811666,16.241056077879318,69.77538218632729,0,56+
Female,White,39,81937.99973812298,537,119367.76855106713,1.4138389992947387,19.492778025930466,Graduate,160007.1714147845,11.473602439783589,74.60151160452153,0,36-45
Female,White,30,97250.30627712874,522,82629.60402879017,1.8241559540874164,15.508818356827051,High School,128665.98669445372,20.442389996871526,64.22023889267078,0,26-35
Male,Other,41,39467.67197706115,680,13737.253528078043,6.867919260691559,3.1949815264524095,High School,25348.333632323353,15.868329665898427,54.19391162881316,1,36-45
Female,White,33,184942.33014594775,850,30668.958509062508,4.916051235414461,20.96590805567223,Bachelor,44338.0524608967,23.194806862234163,69.17073891802204,1,26-35
Male,White,32,70070.08957299854,714,61603.20136496784,1.0183313339816855,6.7319309310921325,Graduate,88459.20907057016,9.509128986587054,69.64023532679636,0,26-35
Female,White,45,62700.33100753244,458,51710.71833193727,4.5551207561890505,13.564215424993286,Graduate,73539.88242363775,11.860071575210522,70.31656378514417,0,36-45
Male,Black,20,20000.0,562,49199.311458497294,6.15754218883743,5.5319231404325295,High School,67624.29556059274,16.080405200206535,72.75389865527502,0,18-25
Male,Black,22,59989.13782091319,575,33201.35556345176,2.462450448780361,31.101373265346723,Bachelor,56073.397365237404,8.908978632727344,59.210529633495824,0,18-25
Male,Black,40,43192.969679295595,551,25761.83855513996,1.41150232342534,12.450052353393605,Bachelor,35929.250707079154,4.156941407485295,71.70157475637001,0,36-45
Male,White,39,55042.627096003474,603,199719.4739528456,5.681302451800095,28.176889535019534,Bachelor,389038.0085999974,11.924598923025144,51.33675104691222,1,36-45
Male,Hispanic,44,21001.12957798746,694,60856.05326157246,4.719481416585031,22.060241462451756,Bachelor,89868.86247796034,8.685145234815272,67.71650556553661,1,36-45
Male,White,62,40234.45944266261,731,88015.92766893953,0.40557393577743917,8.748884017454236,High School,143810.8970120592,19.4334676941973,61.20254410314887,1,56+
Male,White,41,20000.0,781,60099.13358222717,5.493256050634013,28.298612636835625,Bachelor,91791.59250835638,7.567704831082585,65.47346215477846,1,36-45
Female,White,47,20000.0,712,61562.562871864866,3.352213767557972,9.75322838251962,Bachelor,121288.87377239997,5.483484446083059,50.756974615320246,0,46-55
Female,White,28,80712.08981430471,415,57684.163963107436,6.999309060308029,7.3577738573443074,Bachelor,88787.99602373809,19.256199600930415,64.96842652883524,1,26-35
Male,Hispanic,49,20000.0,523,30568.71821669897,1.058036390444805,0.9971022652125514,Some College,50467.59525859915,3.882983113324599,60.57098235028423,0,46-55
Male,Asian,33,39566.93888216601,631,24132.29647837405,1.4934887334446636,27.88723567599911,High School,43697.28093288269,5.115205760775409,55.22608263759091,0,26-35
Male,White,40,47401.146898400504,667,75488.47120055517,3.918782264890837,0.8598118438324923,Some College,100930.89641386777,2.6554326589609154,74.79223298583837,1,36-45
Male,Hispanic,38,47157.59763831672,753,67017.25780354661,3.2863287203762876,11.379701931396394,High School,82170.76064205327,8.647905301986603,81.55852188770977,0,36-45
Female,Hispanic,52,28956.116568646157,655,105131.63799135055,2.4417779741240557,25.51746819633077,High School,164419.1462688035,10.471571718494648,63.94123821776465,1,46-55
Female,Asian,24,45114.96010912609,656,93080.17485736567,6.852760898690569,12.455861316612756,Bachelor,152699.22334058298,11.15177611099703,60.95654766347962,1,18-25
Male,White,18,52932.54551657248,678,36860.3853042523,4.159191464117108,10.845027667255053,Bachelor,52697.4067590156,11.696717725566774,69.94724706817975,0,18-25
Male,White,37,65380.01126650392,619,118131.62942682674,6.194061114412005,6.501331801194095,Bachelor,185467.09914634196,8.323976906814531,63.69411608342217,0,36-45
Male,White,45,145328.65917521124,660,94751.81866298027,0.8317782386572199,9.756759900407841,Graduate,160332.2399634952,2.130761851963882,59.09717140143091,0,36-45
Female,Hispanic,41,43798.520672712795,785,90626.77171408494,6.527966338451371,16.478453036068213,Some College,179315.79495071288,6.842526511456211,50.540317287160796,1,36-45
Female,White,54,38224.77237909364,639,230866.77122734342,3.095099903886659,4.613189481696077,Some College,388184.4046393573,8.578623378634893,59.47347921971007,0,46-55
Male,White,45,20000.0,646,204102.02237711343,0.1717562070509178,15.266660400473933,Some College,318212.57240821904,15.891627135806583,64.14015035059053,0,36-45
Male,White,33,51470.13724353126,645,90576.3354630115,1.336075153145654,8.89987703819296,Some College,110324.0412969157,12.534934287737007,82.10026971296574,1,26-35
Female,White,18,61939.07270228838,805,84045.89717129813,0.13046947731438613,18.528924853655415,Some College,121737.67370462854,1.4169829045681648,69.03852736271126,0,18-25
Female,Black,37,31137.16661270499,517,114575.93948270133,3.052074514271589,28.038835326784646,Bachelor,170350.22024183004,8.46598816289076,67.259049809298,0,36-45
Male,Hispanic,52,56144.83686198945,850,42176.89078068095,1.971733935890517,16.426623364275255,High School,66705.10015486383,17.570633986809412,63.228884572187546,1,46-55
Male,Black,35,28738.32983859141,508,42535.846456427375,21.88999773672983,20.7853314782255,Some College,77659.26233063328,8.79006119256335,54.77240599496241,1,26-35
Male,Hispanic,40,62118.188881059265,571,89684.46496528323,10.143898677555834,11.24428483007117,Some College,163289.3933230647,27.326414174732488,54.92363168245984,1,36-45
Male,White,45,75363.76372110985,739,35814.72306068442,8.734050796901494,22.511704420309982,High School,67196.61439576492,8.77867973842274,53.2984040680205,0,36-45
Male,White,27,74525.92224051691,773,85447.86401341196,3.476913878520463,3.96263527110678,Bachelor,122360.83260403533,12.538198080383971,69.83269253317748,1,26-35
Male,White,47,39905.740348487656,481,65781.8537182716,8.227592786948795,13.787670243530739,High School,97170.81464036606,9.805878388384507,67.69713103850519,1,46-55
Male,White,59,20000.0,518,35820.86906212991,1.5521587930624001,7.078542627140784,Bachelor,47290.39297639021,17.593692785804546,75.74660899945053,0,56+
Male,White,37,22258.28455595184,683,60810.63109303185,4.112288529059934,14.910210320727801,High School,114684.75287870881,1.8055268565731049,53.02416368926172,0,36-45
Female,Black,26,58461.62640569474,850,131012.62286418502,2.4954575372190155,9.010743079126236,High School,225575.9792001542,9.008513611320897,58.079155116040596,1,26-35
Male,White,39,257570.78244453308,799,62907.6005217347,0.9397382371525564,17.98940582661077,Some College,79391.90342279804,11.858947151204317,79.23679595729438,1,36-45
Male,Black,18,27651.17171635561,620,63065.4647308185,0.37692394975439314,21.02140822372996,Some College,90998.7734259512,3.9856659872443343,69.30364262781741,0,18-25
Male,White,44,52295.737339708554,359,72939.90539542888,4.084697990615237,9.249228834869257,Bachelor,96439.68711008292,23.54662703912959,75.63266491332583,0,36-45
Male,White,45,23275.531883379652,659,78866.60135536558,0.5137038336608103,8.573852766700718,Some College,155791.70613427376,15.416801495213635,50.62310652621779,0,36-45
Female,White,60,20000.0,693,49094.1774077892,6.329295946301413,13.464994985580066,Graduate,71661.89918593298,20.410466588254835,68.5080607205373,1,56+
Male,White,37,21140.52955758404,604,73876.98534873352,12.721275949508065,4.047662188029069,Bachelor,117994.38947452094,9.148010513509789,62.610591637228744,0,36-45
Male,White,44,20000.0,547,31906.26882145408,0.8843190454243162,18.939420549959802,High School,46401.97632142552,16.521214134409338,68.76058166238442,0,36-45
Female,White,29,107231.79194751343,669,37069.78016646554,3.183253725938056,7.602048424409635,High School,58549.390748242,1.1594253584050118,63.31369070237267,1,26-35
Male,White,35,20000.0,536,40027.041218568556,6.711858081241808,21.7340262186836,High School,80009.96129459476,6.723198164030865,50.027572280893814,0,26-35
Female,White,21,29405.511909791625,850,79368.56116951714,1.6902450225642034,24.949004513122723,Some College,113489.98032812291,12.815729316925552,69.93442147055298,1,18-25
Male,White,37,20000.0,832,65916.21181502209,12.676655480221068,6.19873095167639,Bachelor,94002.9542879195,11.48452612751025,70.12142577256543,0,36-45
Male,Black,36,20000.0,728,55236.77662629239,10.967109233596359,9.96817595706448,High School,82695.18028661737,15.570767356291244,66.79564206141698,1,36-45
Male,Black,43,109230.77531219552,660,90622.87954428169,0.54770373514774,10.417118141411155,Some College,121022.6342995839,5.2856118739546645,74.88093452002579,0,36-45
Male,White,32,42653.02992546084,570,75155.70067919903,0.13891073053967426,16.360577353852936,Bachelor,134618.39447056976,6.855039882594295,55.82870080628509,0,26-35
Female,Hispanic,41,20000.0,647,50312.756486199556,18.744948674255017,13.50583088135302,Bachelor,75643.83274484643,6.419461688892577,66.51270124810979,1,36-45
Female,Black,35,22660.6743585094,846,32172.31227208929,15.672101812261266,23.456420795768384,Bachelor,53556.83070177551,3.4683086699111922,60.07135196486285,1,26-35
Male,Black,36,20000.0,754,36613.58843726343,2.7433782890178544,5.867787653596178,Bachelor,63306.4494090394,1.7369871354372803,57.83547929010129,1,36-45
Male,White,40,35072.1785881031,674,24832.64310203314,0.25943221504273534,16.241887883712465,Bachelor,30503.2989825754,13.969158338488214,81.40969642732234,0,36-45
Female,White,40,41702.374467404494,760,65143.104077050026,4.823146619879627,2.8040976533162514,Graduate,111733.597623486,17.265109354368125,58.30216287903468,0,36-45
Female,Black,49,165455.87444510098,715,35693.24486971562,1.736524242086666,23.097165361322947,Bachelor,58044.90759973759,6.323750437489256,61.492465654087766,0,46-55
Male,White,38,20000.0,697,44480.501821085054,13.801165789864742,14.016981810650652,Some College,56324.784449234605,9.70027841078894,78.97145502824823,0,36-45
Male,Asian,35,35318.07488202941,767,55461.568012404256,7.915487560576732,11.351236695401148,High School,72077.25572570585,4.574749769545079,76.94739131504458,1,26-35
Male,Hispanic,37,28213.21730760314,712,112016.01317100255,5.243310903660228,11.926725628217854,High School,173920.40149915416,16.223093618725848,64.4064826239188,0,36-45
Female,White,31,77438.4589765996,753,104534.7006591628,1.67389528688744,28.383049977117963,High School,154402.57942001606,15.889365524807017,67.70269062332218,1,26-35
Male,White,35,48235.690582450836,669,57940.674768781544,6.041051841351117,12.264630446935056,High School,89807.85144201384,3.895730318005808,64.51626872088355,1,26-35
Male,White,64,58237.791791973556,619,127938.13345039233,1.7065976964818865,10.986500139818821,High School,218571.0511059865,5.9851805470903265,58.53388763196931,1,56+
Female,White,29,47861.607517552686,584,17900.624767060537,0.19178654755726446,9.433112624315989,Bachelor,23692.1902016783,10.492317034579795,75.55495973433685,1,26-35
Male,White,36,20000.0,569,184671.21927292456,3.5508013050383074,4.683907334002643,Some College,319473.02688729647,10.380749040650064,57.80494869073024,1,36-45
Male,White,35,95703.71512250658,457,90716.97994710239,3.353842750335316,7.3793929729386365,Some College,168234.73985698054,12.182637223547786,53.92285804003535,0,26-35
Male,White,37,68789.32993173809,540,63683.57576382785,7.1986017040346635,10.930714367641455,High School,76569.47514879795,5.444807041564322,83.17097072961667,1,36-45
Male,White,36,75540.4711530115,537,35072.90561425895,10.03742360971805,22.232954264783103,Some College,52425.957999549646,2.1991944612026537,66.89988500460065,0,36-45
Male,Asian,43,99831.60908042092,589,46035.10701307503,2.188406264959609,17.541333467451196,Bachelor,65376.02399297216,0.31583836332823123,70.41588674469367,0,36-45
Male,White,19,50723.27110981665,837,86302.21451017124,2.984396481174889,11.75958386000944,Graduate,133388.68738489447,7.617237471827361,64.69980041196844,1,18-25
Male,Asian,52,118752.16143557701,631,87487.18724333723,3.1781703336990197,8.718699066538257,Some College,148047.8281134839,8.623672973861238,59.0938674063325,0,46-55
Male,Asian,47,49124.425646519594,679,89414.3106158988,1.9594687182533952,19.940683302576147,High School,120714.27655530188,12.218876313027815,74.07103216572409,0,46-55
Female,White,25,30477.778691831907,682,38673.193298536615,6.800929339738898,9.47338644922616,High School,50556.556577548195,25.8543723970943,76.49491167226982,1,18-25
Female,Black,18,36124.14912894418,840,34272.253577526295,3.691781267155106,8.981988069844563,High School,61109.852150833736,10.850115911631939,56.083024866324614,1,18-25
Male,White,28,35629.348935082875,580,67313.97501563841,12.264469318078133,4.111688330033917,High School,117705.38583810834,3.87499067321785,57.18852585745046,0,26-35
Male,Black,37,23968.288960204376,623,95026.62311739843,5.253552193172758,17.210211573594634,Bachelor,149065.94457699844,4.644431959135547,63.74804344953077,1,36-45
